start,end,text
38956.352,38957.352,Thank you.
38976.0,38976.5,Really?
38976.512,38977.512,it now.
38983.168,38983.668,Bye!
39009.312,39009.812,Thank you.
39011.648,39013.648,Thanks for watching.
39014.944,39015.444,응
39022.976,39025.672,Thank you.
39032.16,39033.16,Thanks.
39057.76,39059.76,もう見えちゃった
39061.824,39063.4,Thank you.
39152.768,39154.768,Thanks for watching!
39156.352,39157.352,Thank you very much.
39174.304,39175.304,See you later.
39178.432,39183.08,Thank you.
39182.848,39183.348,Okay.
39184.704,39185.204,Bye.
39190.048,39207.752,Thank you.
39209.504,39210.759999999995,Bye.
39223.936,39225.576,I'm gonna go to the next one.
39231.808,39232.808,Thank you.
39233.152,39233.652,Okay.
39248.288,39254.183999999994,Aaaaaa!
39254.464,39256.104,Good night!
39256.288,39257.288,Bye!
39262.816,39263.816,Thank you.
39263.552,39264.552,Please.
39264.0,39268.0,Bye!
39268.416,39269.816,Mmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm
39271.648,39272.648,See you!
39273.472,39275.472,اذا ازيك
39274.944,39276.184,不要讓我
39276.704,39278.704,Bızazazaza
39279.424,39280.424,謝謝大家
39281.088,39281.828,加油
39282.176,39284.176,the lava
39283.68,39284.52,I love that.
39284.864,39286.064,我真的不知道
39286.368,39287.368,好爛
39287.968,39288.928,La
39324.704,39325.704,Thank you.
39338.112,39338.952,Woo!
39341.408,39342.408,I'm sorry.
39376.8,39377.8,I'm a baby.
39380.576,39381.596,Whaa-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-h-
39381.76,39382.76,Bye!
39382.976,39384.216,I'm happy.
39384.736,39385.736,Oh!
39386.24,39387.24,Ahhhhh!
39390.016,39391.016,Oh!
39390.976,39392.256,Ha
39392.352,39394.352,Oh
39395.52,39396.02,Hmm.
39398.784,39401.984,Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
39402.432,39402.932,Bye!
39404.672,39405.672,I'm gonna go.
39405.92,39406.759999999995,Bye!
39408.832,39409.672,Bye.
39412.352,39464.712,Thank you.
39466.432,39467.272,Bye!
39467.616,39470.096000000005,"Yeah, yeah."
39470.464,39472.464,You're so cute!
39474.208,39475.448,Mmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm
39479.2,39480.2,Bye-bye!
39482.88,39484.439999999995,짱이!
39484.544,39485.744,I'm so sorry.
39485.888,39487.888,"Tá de barulho, tá de barulho!"
39489.536,39491.536,and fun.
39493.696,39494.536,You have a fun.
39498.208,39499.208,Hello?
39500.64,39501.14,Hey!
39505.088,39505.588,Ehh!
39508.544,39509.044,Thank you.
39509.952,39511.952,Thanks for watching.
39511.296,39512.136,Bye!
39515.072,39515.572,See you!
39517.088,39517.588,Uh-huh.
39518.144,39518.644,Bye!
39519.968,39520.468,안녕!
39521.504,39523.504,Bye!
39523.712,39525.051999999996,Mmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm
39527.712,39528.212,Hey!
39530.144,39530.644,好啦
39538.944,39539.944,どうだぁ
39544.416,39545.755999999994,"Oh, oh, oh!"
39546.272,39548.272,you all.
39546.592,39548.592,yeah
39547.36,39547.86,Bye.
39549.152,39550.152,Okay.
39550.016,39550.516,Please?
39550.688,39551.688,easy.
39551.008,39553.64,Please.
39553.44,39553.94,Bye!
39557.184,39558.184,Oh!
39558.88,39559.38,Ow!
39559.648,39561.648,haha
39560.128,39562.647999999994,오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오
39563.264,39565.264,"Mamelo, mamelo!"
39569.088,39571.088,and...
39573.216,39574.216,哈囉
39575.264,39577.264,next time.
39576.576,39578.576,needed and you'll be done.
39580.48,39592.432,Bye!
39596.384,39596.884,Okay.
39597.184,39598.024,Bye!
39598.112,39599.792,See you next time.
39599.904,39601.904,では、きみと会い、ありがとうございました。
39612.0,39618.0,"Oh, no."
39620.16,39621.16,going to win.
39620.64,39621.84,Like your face off yourself.
39622.848,39624.848,using a white-to-face.
39627.456,39628.456,Why if you face off?
39628.288,39629.288,wipe your mouth off.
39629.856,39630.856,and you like your mouth off?
39631.2,39632.34,Are you successful like your mouth?
39633.024,39634.024,che ci ha!
39634.528,39635.528,Thanks John!
39635.744,39636.744,in your mouth.
39637.536,39638.036,Like this?
39638.08,39639.08,"Yeah, yeah."
39638.656,39639.656,Play for mouth.
39640.608,39641.608,Alright?
39640.992,39641.492,Yeah.
39642.56,39644.56,"Have a good day, have a good day, have a good day."
39643.392,39645.392,Like your hand off.
39644.864,39645.704,Lean your hands up.
39647.2,39647.7,Good job!
39647.872,39648.372,Alright!
39648.448,39649.28799999999,I'm a dog.
39649.504,39650.004,Bye!
39650.72,39651.22,뭐야?
39651.296,39652.296,Ah ha ha!
39652.512,39653.512,What?
39653.472,39653.972,blah blah blah.
39656.8,39657.3,Bye-bye.
39665.888,39666.388,Yeah.
39666.368,39668.368,you
39669.664,39670.664,Thank you.
39671.712,39672.212,Bye!
39672.832,39674.832,The little river house.
39676.64,39677.14,Bye!
39677.952,39678.452,Yeah.
39692.704,39694.504,Did you eat all your pizza yet Stella?
39694.504,39695.623999999996,So you can have a little...
39695.84,39696.84,treat.
39697.472,39699.472,okay you do not get your
39698.56,39699.56,Keep it up.
39703.008,39703.508,Yeah.
39703.36,39704.36,everything on your
39704.32,39705.58,means everything underplay.
39706.304,39707.304,Put it on top of your pizza.
39709.664,39710.664,make up.
39710.144,39711.144,pizza.
39714.976,39715.976,UGH!
39716.608,39718.608,Oh
39724.704,39725.204,Bye!
39728.992,39729.992,Thank you.
39729.76,39730.6,Bye!
39741.632,39742.632,Never.
39743.904,39744.824,Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
39745.664,39746.394,EEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE
39750.784,39751.784,Thank you.
39751.2,39753.2,you want?
39757.44,39758.44,Thank you.
39759.744,39761.744,You're so good.
39766.208,39766.708,AHH!
39767.584,39768.584,like.
39773.376,39775.376,You're going to...
39797.888,39877.896,Thank you.
39878.496,39879.835999999996,and I'm gonna get a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little
39880.448,39881.448,Alright.
39881.408,39882.408,Thank you.
39920.16,39922.16,Stay tuned and I'll bye by yourself.
39927.424,39928.424,Here we go.
39927.776,39928.276,Hello.
39933.952,39934.691999999995,来来来
39944.704,39945.704,Hmm.
39970.464,39973.012,Bye!
39981.248,39982.248,Bye.
39985.536,39986.536,Thank you.
39986.016,39987.016,"Sorry, man."
39988.48,39989.48,today.
39994.88,39996.88,I think we're gonna have a lot.
39999.744,40001.744,"We don't touch the dishwasher, you know that."
40005.536,40006.036,Oh!
40009.568,40023.732,Bye!
40035.808,40036.808,See you later.
40036.16,40038.16,We'll see you in the next video.
40036.544,40038.544,or you
40036.928,40037.928,Thank you.
40038.112,40040.112,"I hate you, thanks."
40039.424,40040.424,I'm gonna die.
40058.208,40059.208,Bye.
40059.488,40059.988,Bye!
40064.096,40064.596,Okay.
40065.504,40066.504,Yeah.
40066.432,40068.432,you
40074.496,40075.496,I'm under.
40077.376,40078.376,I got me.
40085.024,40085.863999999994,"I hope you're there, bye."
40099.232,40099.732,Bye!
40099.776,40105.367999999995,Thank you.
40105.664,40106.664,I'm going to do it.
40107.52,40109.52,that is it.
40109.824,40111.824,We're going to need to request one of you.
40112.032,40112.532,What?
40132.416,40132.916,Yeah.
40139.52,40140.52,Look at this!
40144.992,40145.992,Well.
40146.144,40146.644,Bye.
40148.608,40149.608,Thank you.
40149.568,40150.068,AHHHHH!
40152.224,40154.224,So we have...
40157.44,40158.44,Thank you.
40161.248,40161.748,Woo!
40162.752,40163.252,Thanks for watching!
40166.368,40167.368,Thank you.
40175.872,40177.072,Yeah!
40178.72,40179.72,Thank you.
40186.304,40187.14399999999,"Oh, fuck."
40192.0,40193.0,I thought me.
40192.768,40193.268,Bye.
40193.344,40194.344,I really feel like it was my
40194.56,40195.56,See ya!
40195.392,40203.656,Thank you.
40220.096,40220.596,like it on.
40222.432,40223.432,Thank you.
40223.936,40224.436,Bye!
40224.672,40225.672,Thank you.
40225.216,40225.716,See ya!
40225.728,40229.032,Thank you.
40229.216,40229.716,No!
40233.248,40234.248,I don't know.
40234.4,40236.4,Thank you.
40238.4,40239.4,Good luck!
40248.352,40250.352,"So, I'm gonna..."
40262.464,40263.464,Thank you.
40267.232,40268.232,Aaaaaah!
40268.288,40268.788,Bye!
40269.76,40270.76,Yeah.
40270.752,40271.592,I know it.
40271.424,40272.424,You're good at it.
40272.608,40273.608,Polish
40273.056,40275.056,ご視聴ありがとうございました
40273.696,40274.696,Cheers!
40274.208,40274.708,Oh!
40275.2,40276.2,Thank you very much.
40276.32,40277.32,Hurry!
40277.6,40278.6,Thank you.
40278.688,40279.188,Bye!
40282.976,40283.976,Where's it?
40283.584,40284.584,We don't know.
40286.496,40288.496,take him by so
40299.488,40300.488,A-H!
40302.464,40304.464,yeah
40303.392,40305.392,ご覧いただきたいと思います
40304.64,40305.64,Yeah.
40305.312,40306.312,안녕!
40309.824,40310.824,Thank you.
40313.568,40314.568,Good morning.
40315.232,40317.232,Go follow Daddy!
40316.064,40316.564,Bye.
40317.152,40318.142,Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
40319.136,40320.136,Ready?
40320.96,40321.96,Oh?
40323.648,40324.148,What?
40325.952,40326.791999999994,Go follow them!
40327.648,40329.648,Oh
40328.576,40329.076,안녕!
40329.44,40329.920000000006,아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아
40332.608,40333.108,으음
40334.016,40334.516,I'm sorry.
40340.544,40341.044,And...
40343.424,40343.924,Let's go!
40346.976,40348.532,Bye!
40352.864,40353.864,I feel like...
40353.664,40354.664,Good night.
40354.432,40354.872,"아, 아 아, 아"
40359.104,40362.104,a little.
40362.336,40363.336,"Oh, yeah."
40363.328,40364.328,Bye.
40372.192,40373.192,Yeah.
40373.192,40374.192,So we'll get out of this.
40375.168,40376.168,Bye!
40379.104,40380.104,Thank you very much.
40380.096,40381.096,I'm gonna say it.
40381.568,40382.568,Thanks.
40381.984,40382.984,Blue.
40383.392,40384.392,Let's go!
40384.32,40384.82,Boom!
40385.28,40386.52,"Let's go, boo!"
40387.04,40387.54,Thank you.
40387.712,40388.712,"Oh, it's good bird."
40403.488,40405.488,Thanks for watching.
40406.688,40408.688,Oh
40409.088,40418.664,Thank you.
40424.672,40425.172,Bye!
40424.992,40427.144,Thank you.
40439.264,40439.764,Oh!
40440.128,40441.128,"Now, not to land."
40441.184,40442.184,Alright.
40443.808,40444.808,No.
40444.544,40445.044,Thank you.
40445.76,40446.78,UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU
40448.672,40449.511999999995,Bye!
40449.984,40450.984,Thank you.
40450.816,40453.159999999996,Bye!
40457.248,40458.248,잘 놀아!
40458.208,40467.528,Thank you.
40471.584,40472.084,Bye!
40472.928,40474.928,Ow!
40475.328,40476.328,Thank you.
40476.064,40476.564,Bye!
40477.12,40478.12,I'm gonna go back.
40488.672,40489.672,Uh-huh.
40490.144,40491.144,Thank you.
40504.768,40505.60799999999,Oh!
40513.888,40514.888,Go!
40522.496,40523.496,Are you all done?
40523.104,40525.104,I'll take that if you're all done.
40524.448,40525.448,Have it.
40525.76,40527.76,Have a
40527.008,40529.008,اور یہاں دن ہے ہے
40528.768,40529.268,Yeah.
40529.376,40536.296,Thank you.
40541.632,40542.132,ah
40543.776,40544.615999999995,Bye.
40546.624,40548.624,I'm gonna go home!
40548.096,40549.096,Thank you.
40564.544,40565.044,Bye.
40565.984,40566.984,I'm sorry.
40572.224,40574.224,one two one okay I'm gonna go
40595.712,40596.952,Yeah!
40598.304,40599.304,んーな
40603.456,40606.292,Bye!
40606.496,40607.936,너네
40610.304,40617.304,Thanks for watching.
40610.976,40611.976,This is very handy.
40618.592,40619.092,Uh?
40619.328,40620.328,Still can't drink.
40620.032,40620.532,you're either.
40621.728,40622.228,Ah!
40623.648,40624.648,Bye!
40629.248,40630.248,and you get older.
40637.632,40638.132,Oh.
40669.632,40670.132,Huh?
40680.928,40681.928,Thank you.
40698.336,40698.836,Bye!
40723.168,40724.168,Are y'all done?
40725.28,40726.28,行媽媽
40727.072,40729.072,ではだ
40727.584,40728.084,Ah!
40731.232,40731.732,Bye!
40732.896,40733.896,Thank you.
40733.632,40734.132,Bye!
40735.328,40736.328,you can.
40737.728,40739.728,guys.
40741.632,40742.782,Hey no
40743.136,40744.136,Недер!
40744.448,40746.778,아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아
40746.912,40747.412,Thank you.
40747.648,40748.648,You all done?
40748.648,40749.648,If you want to go get in the back.
40749.792,40750.292,Okay.
40750.304,40752.304,I'm going to go get in there.
40755.808,40756.808,Oh!
40758.24,40763.348,Bye!
40763.2,40765.2,Blood off the head.
40764.032,40765.032,天啊
40764.832,40765.332,Bye.
40765.344,40765.844,Okay.
40770.24,40770.74,Bye!
40771.456,40772.295999999995,"Yeah, you know."
40772.736,40773.575999999994,Yeah!
40774.944,40775.944,Bye!
40776.672,40778.672,and
40777.152,40778.872,I'm not going to be mean. Who am I?
40779.072,40784.072,"My family has a name, Stella has a name, but mommy doesn't have a name."
40785.12,40787.54,"Oh, you're struggling with me?"
40787.54,40788.98,"Yeah, the back."
40788.98,40790.12,Wanna pick a back?
40790.12,40791.08,Dada.
40791.08,40792.08,Yes?
40792.08,40793.880000000005,Dada.
40793.880000000005,40796.36,Is that what we're going to go in there too?
40796.36,40798.12,Are you on solo?
40798.12,40799.920000000006,"Oh, you're going to go in the back?"
40799.920000000006,40800.920000000006,Yeah.
40800.920000000006,40802.920000000006,You're sure you're going to cry.
40802.920000000006,40804.920000000006,You're going to cry.
40804.920000000006,40807.920000000006,"You're going to cry, you're going to cry."
40807.920000000006,40822.920000000006,You're going to cry.
40855.408,40862.408,I think that's the slide.
40862.408,40865.408,Yes.
40865.408,40868.408,It's the right to your markdown.
40868.408,40871.408,I'm working on that one.
40871.408,40873.408,That one was my day man.
40873.408,40875.408,It was from a adventure.
40875.408,40878.408,So my friend right there was maybe really good in that.
40878.408,40881.408,"I think it was a factor that the word, I don't know."
40888.448,40890.448,I think I'll go over my own.
40893.024,40893.524,I'll see you.
40895.584,40897.584,I'm not sure if the water is in the air.
40897.824,40899.824,Thanks for watching!
40898.496,40899.835999999996,"Yeah, that's fine."
40900.256,40902.256,with me next.
40900.992,40901.492,Bye!
40901.472,40903.472,I'm going to call that guy.
40902.528,40903.528,Thank you.
40903.296,40905.816,"I want to do this, make it a touch warmer than where it was."
40906.08,40907.08,more.
40906.976,40908.336,There's so much water there.
40908.336,40910.336,"If it's this water, it feels like water."
40911.072,40912.072,This is...
40912.032,40913.032,Yeah.
40916.992,40917.992,Thank you.
40918.464,40920.464,more.
40920.736,40921.736,you want to get it?
40923.392,40924.231999999996,You're not.
40924.768,40925.268,Bye!
40927.488,40933.608,Thank you.
40933.088,40935.088,Thanks for watching our dive-over here.
40935.456,40936.456,I'm happy.
40938.464,40940.464,I'm going to give you a question.
40940.48,40941.928,Thank you.
40942.304,40943.304,See you.
40944.128,40945.128,Thank you.
40945.376,40946.376,See you next time!
40947.52,40948.02,Bye bye.
40949.056,40949.556,Bye.
40952.544,40953.544,I'm sorry.
40953.568,40954.568,Again.
40956.384,40957.384,"I know, I know."
40958.848,40959.848,Bye!
40959.968,40960.968,Hello.
40962.944,40963.444,Bye!
40963.808,40965.808,Thanks for watching!
40964.704,40966.704,but I don't know why.
40965.6,40967.6,about out of four.
40966.816,40967.816,Thank you.
40967.712,40968.551999999996,Bye.
40968.256,40969.096,I'll tell you guys.
40969.76,40970.26,Bye.
