start,end,text
38231.136,38232.136,Thank you.
38238.176,38238.396,"구독, 좋아요, 좋아요"
38238.496,38239.496,I'm going to do this.
38239.584,38240.584,Uh-huh.
38245.664,38249.50399999999,I'm going to do a video of the
38246.688,38247.688,Thank you.
38248.704,38249.704,Thanks.
38249.824,38250.324,AHHHHH
38251.36,38253.36,Thanks for watching.
38258.4,38258.9,Bye.
38259.36,38259.86,Uh...
38260.576,38262.576,ah
38261.856,38262.356,Thanks!
38268.352,38269.352,Bye!
38271.424,38272.424,Aaaaaaah!
38273.824,38275.004,Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
38275.712,38276.912,Where'd you go?
38278.464,38279.464,slap it.
38279.872,38280.872,It is.
38281.696,38283.016,Bye bye!
38283.2,38284.2,Bye.
38283.456,38283.956,Bye!
38284.224,38285.224,See you on.
38284.864,38286.864,Thanks for watching!
38285.376,38286.935999999994,"네, 네."
38287.04,38289.04,will that in your waters?
38288.224,38289.224,right here.
38290.016,38292.016,"Keep it down here to your feet, press your feet, and hold your water."
38292.896,38293.896,So let's go the edge.
38293.472,38294.472,Luckily.
38293.824,38294.824,Thanks.
38294.016,38296.016,"I'm not touching your toothbrush, I was..."
38295.616,38297.616,"I know, that's yours."
38297.888,38299.888,fresh.
38300.416,38303.848,Thank you.
38303.168,38305.168,really hard to.
38304.224,38306.224,water.
38304.832,38306.832,and
38306.88,38308.88,Thanks for watching!
38307.872,38308.872,Thank you.
38308.256,38309.256,Good-bye!
38309.568,38310.568,各位
38309.856,38311.376,I love you!
38311.872,38313.192,"Oh, that's a lot."
38313.312,38314.312,water.
38313.984,38314.484,Oh!
38317.472,38318.472,All right.
38320.736,38322.736,Alla allalla!
38323.328,38323.828,ah
38325.312,38326.312,Thank you.
38326.848,38327.608,Mmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm
38329.728,38331.624,Thank you.
38330.848,38331.348,Okay.
38331.424,38332.424,I'm sorry.
38331.968,38333.968,Thanks for watching!
38333.984,38334.484,네.
38334.464,38334.964,Bye!
38339.68,38340.68,"So,"
38341.44,38355.688,Thank you.
38355.04,38356.04,Bye!
38356.416,38357.416,Yeah.
38357.76,38358.76,Oh you want milk?
38360.224,38360.724,Bye!
38361.152,38362.152,Thank you.
38361.408,38362.408,meal.
38362.016,38362.516,Pfff!
38363.872,38365.352,Thank you.
38364.832,38366.832,Thanks for watching!
38365.056,38367.056,"Sorry, if not me, I'm losing this."
38367.2,38369.2,It's a little bit hard.
38372.192,38373.192,I don't know.
38372.96,38373.96,Okay.
38373.12,38375.12,Thanks for watching.
38373.44,38373.94,Go!
38374.08,38374.58,"No, but..."
38374.816,38375.816,Please.
38379.264,38380.264,Okay.
38382.112,38384.112,better.
38391.296,38392.296,That was...
38391.68,38392.68,Thank you.
38392.576,38393.076,Oh.
38410.176,38411.176,.
38412.704,38414.704,you're listening
38421.792,38422.792,Did you?
38422.24,38423.24,Thank you.
38422.528,38423.528,again.
38422.976,38423.976,Okay.
38424.224,38425.224,Thank you.
38424.48,38426.48,Thanks for watching!
38425.088,38426.088,Thanks.
38426.048,38427.048,Thank you.
38432.32,38434.32,Thanks for watching.
38434.176,38434.676,Yeah.
38436.864,38438.864,Thanks for watching.
38442.848,38443.848,Good for you.
38443.2,38444.2,there.
38445.152,38447.152,you
38446.88,38447.88,Good job.
38447.776,38453.032,Thank you.
38453.248,38455.248,It isn't really my birth.
38454.784,38455.784,네.
38455.232,38457.232,I know I got a-
38461.824,38462.324,Where are you?
38470.944,38471.944,Yeah.
38477.152,38477.652,Wow.
38480.128,38482.128,that way.
38480.704,38481.704,on it.
38481.536,38482.036,Uh-huh.
38482.144,38483.144,Yeah.
38482.72,38483.22,Oh.
38483.168,38484.168,No.
38486.272,38488.272,Oh
38492.48,38493.48,Thank you.
38499.456,38500.295999999995,and we'll be teaching.
38501.248,38503.248,longer on those.
38502.528,38503.528,Bye!
38502.784,38503.784,Thank you.
38504.64,38509.832,Bye!
38510.176,38510.676,Yeah.
38510.88,38511.88,Just too many.
38511.52,38512.02,See?
38512.704,38514.704,Thanks for watching!
38514.848,38516.848,and I don't believe.
38515.936,38517.936,much.
38516.384,38518.384,anymore.
38517.12,38519.312,Thanks for watching.
38518.24,38519.24,now.
38520.48,38522.76,but it's a bad habit of teaching and then studying.
38522.784,38524.784,questions and everything like.
38524.736,38526.736,the days more than half.
38525.568,38527.568,I'm done for the feeding me.
38528.352,38530.352,Thank you.
38529.504,38531.504,And then it's like
38530.496,38532.496,hard to get going on research.
38532.032,38534.032,for the next.
38532.736,38533.736,Thanks.
38532.992,38533.492,Girls are...
38533.568,38534.568,You know?
38545.088,38563.272,Thank you.
38562.496,38563.496,Thanks.
38568.544,38570.544,Thanks for watching.
38571.36,38572.872,Thank you.
38572.416,38574.416,You know
38580.288,38581.288,Thanks.
38580.64,38581.64,Thank you.
38580.896,38581.896,everything on your
38581.6,38582.6,play.
38582.208,38584.208,"I agree, I'm gonna play all of this."
38583.584,38584.584,Thank you.
38583.936,38584.936,I'm in.
38584.544,38586.544,everything.
38585.12,38585.62,"Yeah, yeah."
38586.624,38587.624,That's it.
38586.976,38587.976,Thank you.
38587.456,38589.456,You can have that if you need everything.
38590.016,38591.016,Thank you.
38593.664,38594.164,Mommy!
38594.24,38595.24,.
38594.784,38596.784,you
38595.008,38597.008,Oh
38596.8,38599.08,Put them underneath the cheese you came into here.
38599.52,38601.52,See that's all I eat my normal stuff.
38602.24,38604.24,"I can't believe them, I'll just have to."
38603.52,38604.02,Leave it.
38603.904,38605.904,another time.
38609.12,38611.12,you know.
38609.504,38610.504,Thank you.
38615.264,38617.264,If you want any more.
38617.44,38618.44,Thank you.
38618.048,38618.208000000006,구독과 좋아요는 좋아요
38618.624,38619.624,Thank you.
38618.784,38619.784,Thanks.
38623.2,38625.2,the other.
38623.712,38624.712,Thank you.
38624.032,38626.032,is
38624.448,38625.448,I'm sorry.
38624.704,38625.704,Thank you.
38624.96,38626.96,to favor.
38626.848,38627.848,and then wash it down.
38627.712,38628.712,No.
38628.224,38630.724,I'm so sorry to hear you out of the queue and the wash it down.
38631.936,38633.936,good choice.
38632.48,38633.48,Thank you guys.
38633.024,38634.024,Thanks.
38638.624,38639.994000000006,Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
38640.032,38642.032,I've even missed a new one.
38640.992,38641.992,Thank you.
38641.184,38642.184,Bye.
38641.408,38643.408,So you happy to have it.
38642.24,38643.24,Yeah.
38643.52,38644.52,Aaaaaaah!
38648.672,38649.672,Did I know?
38649.28,38650.28,That's it.
38649.568,38651.568,what you were going to do.
38650.88,38651.88,Thank you.
38651.136,38652.136,Bye.
38652.48,38652.98,Go!
38653.056,38654.056,Anyway.
38653.344,38654.344,Aaaaaa!
38654.432,38655.432,Thank you.
38654.848,38656.848,ready.
38656.128,38656.628,Aaaaaaah!
38657.12,38659.144,this.
38658.496,38659.496,This is your sister.
38659.552,38660.552,Yours is right here.
38660.608,38662.048,I'm gonna die!
38664.64,38665.79,Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
38666.176,38667.176,today.
38668.128,38669.128,This is just...
38668.672,38669.672,to look at.
38670.88,38671.88,Eeeeee!
38673.664,38674.664,this.
38675.104,38676.104,That's your system.
38676.48,38677.48,And then...
38676.96,38677.96,Okay.
38677.344,38678.344,Tell us.
38677.92,38678.92,Aaaaaaah!
38681.6,38683.6,"Yeah, or you want to-"
38683.168,38684.288,Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
38687.52,38688.84,Aaaaaa!
38691.264,38693.264,"Oh, is that what you wanted?"
38694.208,38695.208,Now.
38694.496,38695.496,way.
38696.256,38696.756,See.
38696.704,38697.704,Please.
38697.632,38698.132,Uh?
38698.144,38699.144,a link.
38698.784,38699.784,.
38698.944,38700.944,Thanks for watching.
38699.552,38700.552,Sorry.
38699.872,38700.872,better on it.
38701.824,38702.324,I'm happy.
38702.4,38703.4,Thank you.
38711.648,38712.648,I'm sorry.
38712.224,38714.224,Thanks for watching.
38713.024,38714.024,Thank you.
38714.112,38715.112,See you next time!
38725.824,38726.324,"Oh, it's that."
38726.304,38726.804,Good.
38730.208,38731.208,Thank you.
38730.496,38731.496,higher.
38733.216,38735.216,"Oh, what are you just doing to your tire?"
38737.088,38739.088,Thanks for watching.
38737.312,38738.312,Okay.
38738.688,38739.688,Thank you.
38745.056,38747.056,"Oh, it is shows."
38746.688,38747.688,I got you.
38747.392,38748.392,Thank you.
38748.736,38749.736,I guess.
38749.216,38750.216,I'm still there.
38749.856,38750.856,Thank you.
38755.232,38756.232,謝謝
38756.224,38764.36,Thank you.
38764.512,38766.512,"아, 소리가..."
38765.344,38766.344,here.
38766.048,38768.648,Thank you.
38769.056,38769.556,Yeah.
38769.696,38770.696,Bye.
38771.648,38773.648,"Well,"
38772.032,38774.504,Thank you.
38774.432,38775.432,Thanks.
38775.328,38776.328,Thank you.
38777.056,38778.056,Bye.
38777.408,38779.408,Thanks for watching!
38778.048,38779.048,Thank you.
38778.848,38779.848,out.
38779.36,38780.904,Thank you.
38780.288,38781.288,"So, we're..."
38780.672,38781.672,Thanks.
38781.472,38783.472,and then.
38782.432,38784.432,One of the radio hosts did you hit the...
38784.0,38785.576,Thank you.
38785.76,38786.76,Have a good day.
38788.864,38789.864,about life.
38790.336,38792.584,Thank you.
38792.192,38793.192,Yeah.
38796.448,38797.448,Thank you.
38798.4,38800.4,Thanks for watching!
38805.216,38805.716,"No, I-"
38805.632,38806.471999999994,"So, for you next."
38806.656,38807.656,Please.
38806.944,38807.944,Yeah.
38809.536,38811.536,wait a second.
38809.984,38810.984,Thank you.
38810.464,38811.464,Bye!
38811.456,38811.956,Yeah.
38812.352,38813.352,There's much better.
38818.656,38820.656,with
38818.848,38819.848,See?
38819.136,38820.136,the trick work.
38819.904,38820.404,See you later!
38821.056,38823.056,or it would like how daddy said it if you just mix.
38822.656,38824.656,and with you.
38823.168,38824.168,Okay.
38823.36,38824.36,That's it.
38824.896,38825.396,cool now.
38825.504,38826.504,all that.
38829.152,38830.152,Good night.
38830.048,38831.528,Thank you.
38841.216,38842.216,Thanks.
38849.152,38849.652,Okay.
38852.96,38853.96,I'm gonna be like this.
38870.432,38871.432,.
38879.52,38881.48,Thank you.
38887.2,38887.7,So I have.
38889.536,38890.536,Her papers are done.
38892.544,38893.544,Thank you.
38895.744,38896.744,Maybe.
38896.448,38898.448,Thanks for watching!
38897.76,38898.76,Thank you.
38898.144,38898.644,Bye!
38900.48,38901.48,Thank you very much.
38901.216,38901.716,Bye.
38901.92,38904.084,Oh!
38904.608,38905.108,어?
38908.832,38909.332,What?
38909.792,38910.792,Thank you.
38910.944,38912.944,"Okay, because I gotta go, I'm gonna go and move."
38913.536,38914.536,See you!
38913.856,38914.136,구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요는 구독과 좋아요
38915.616,38916.616,"Yeah, work."
38916.288,38918.488,"I'm gonna bring it to the table, but we're not gonna drink it."
38918.56,38919.56,Thank you.
38919.04,38920.04,Thanks for watching.
38919.936,38920.936,"Oh, I did."
38921.664,38922.50399999999,I'm gonna kill this guy.
38927.328,38929.328,Thanks for watching!
38933.696,38949.704,Thank you.
38951.04,38951.54,Oh.
38953.056,38953.556,Ah!
38956.352,38957.352,Thank you.
38969.824,38970.824,Okay.
38971.36,38972.36,Thank you.
38972.672,38973.672,Yeah.
38973.728,38975.728,Thanks for watching!
38976.0,38976.5,Really?
38976.512,38977.012,it now.
38979.008,38980.008,"So, let's go."
38979.424,38980.424,Thank you.
38979.84,38980.84,for us.
38982.848,38984.848,Thanks for watching!
38983.168,38983.668,Bye!
39004.928,39005.928,Thank you.
39009.312,39009.812,Bye.
39009.76,39012.648,Thank you.
39013.664,39014.664,Okay.
39014.944,39015.444,음...
39022.976,39025.672,Thank you.
39032.16,39033.16,Thanks.
39057.76,39059.76,もみてた
39060.16,39071.112,Thank you.
39074.816,39076.816,Thanks for watching!
39075.84,39101.512,Thank you.
39108.64,39109.64,Bye.
39125.632,39126.632,.
39136.96,39137.96,Thank you.
39143.648,39144.648,Yeah.
39152.768,39153.268,Bye.
39154.176,39155.176,Thank you.
39156.352,39157.352,Thank you very much.
39160.16,39161.16,Thank you.
39161.184,39162.184,I'm sorry.
39174.304,39175.304,See you later.
39178.432,39181.096,Thank you.
39182.08,39182.58,Bye!
39182.848,39183.348,Okay.
39184.704,39185.204,Bye!
39190.048,39191.592,Thank you.
39199.232,39201.232,Thanks for watching.
39205.888,39207.752,Thank you.
39207.392,39209.392,아..
39209.28,39211.28,Thanks for watching!
39209.504,39210.004,Bye.
39222.656,39223.656,Thank you.
39223.936,39225.936,I'm going to show you something again.
39231.808,39232.808,Thank you.
39233.152,39233.652,Okay.
39239.68,39240.68,See you!
39248.288,39249.288,Aaaaaa!
39251.2,39252.2,.
39253.344,39254.344,Aaaaaa!
39254.464,39256.464,Good night!
39256.288,39257.288,Bye!
39262.816,39263.816,Thank you.
39263.552,39264.552,Please.
39264.0,39268.0,Bye!
39268.416,39269.816,Mmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm
39271.648,39272.648,See you!
39273.28,39275.28,"So,"
39273.472,39274.522000000004,انا ا
39274.944,39276.244000000006,不要讓我
39276.704,39278.704,Bıza da
39279.424,39280.424,謝謝大家
39281.088,39281.788,加油
39282.176,39283.176,I'm so glad I got it.
39283.68,39284.52,I love that.
39284.864,39285.904,那是那個
39286.368,39287.368,好爛
39287.968,39288.928,La
39324.704,39325.704,Thank you.
39330.688,39331.688,Thanks.
39338.112,39338.952,Woo!
39341.408,39342.408,I'm sorry.
39343.136,39344.136,Thank you.
39376.8,39377.8,I'm a baby.
39378.976,39380.186,Mmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm
39380.576,39381.576,"Oh, no!"
39381.76,39382.76,Bye!
39382.976,39384.176,I love you!
39384.736,39385.736,Ooooooh!
39386.24,39387.24,Aaaaaaah!
39390.016,39391.016,Oh!
39390.976,39392.256,Ha
39392.352,39394.352,Oh
39395.52,39396.02,Hmm.
39398.784,39401.984,Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
39402.432,39402.932,Bye!
39403.584,39404.584,Thank you.
39404.672,39405.672,I love you!
39405.92,39409.332,Bye!
39412.352,39413.352,Thank you.
39415.2,39416.2,See ya!
39437.632,39438.632,.
39450.208,39464.712,Thank you.
39466.432,39467.272,Bye!
39467.616,39470.116,"Yeah, yeah."
39470.464,39472.464,You're so good.
39474.208,39475.448,Mmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm
39479.2,39480.2,Bye!
39482.88,39484.439999999995,아이고!
39484.544,39485.544,I'm so sorry.
39485.888,39487.888,"Tá de barulho, tá de barulho."
39489.536,39490.536,I'm fine.
39491.872,39493.872,I'm gonna be a little bit more
39492.384,39493.736,Thank you.
39493.696,39494.536,You have a fun.
39496.96,39497.96,That's it.
